[2026-01-04T14:47:05.819+08:00] resRect { left: 122, top: 628, width: 113, height: 20 }
[2026-01-04T14:52:01.088+08:00] resRect { left: 50, top: 514, width: 259, height: 48 }
[2026-01-04T14:52:15.222+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T14:52:21.634+08:00] resRect { left: 122, top: 714, width: 219, height: 43 }
[2026-01-04T14:52:26.326+08:00] resRect { left: 122, top: 625, width: 113, height: 28 }
[2026-01-04T14:52:31.644+08:00] resRect { left: 273, top: 686, width: 73, height: 31 }
[2026-01-04T14:52:37.898+08:00] resRect { left: 215, top: 640, width: 27, height: 54 }
[2026-01-04T14:52:45.331+08:00] resRect { left: 194, top: 633, width: 72, height: 69 }
[2026-01-04T14:52:52.291+08:00] resRect { left: 31, top: 319, width: 297, height: 50 }
[2026-01-04T14:53:03.234+08:00] resRect { left: 204, top: 643, width: 53, height: 51 }
[2026-01-04T14:53:10.039+08:00] resRect { left: 129, top: 718, width: 219, height: 46 }
[2026-01-04T14:53:16.955+08:00] resRect { left: 122, top: 714, width: 219, height: 43 }
[2026-01-04T14:53:23.830+08:00] resRect { left: 205, top: 539, width: 123, height: 38 }
[2026-01-04T14:53:31.586+08:00] resRect { left: 122, top: 717, width: 219, height: 41 }
[2026-01-04T14:53:38.408+08:00] resRect { left: 122, top: 625, width: 115, height: 24 }
[2026-01-04T14:54:43.227+08:00] resRect { left: 50, top: 514, width: 259, height: 48 }
[2026-01-04T14:54:56.967+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T14:55:03.439+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T14:55:08.216+08:00] resRect { left: 122, top: 625, width: 113, height: 28 }
[2026-01-04T14:55:13.478+08:00] resRect { left: 273, top: 686, width: 73, height: 27 }
[2026-01-04T14:55:20.146+08:00] resRect { left: 194, top: 633, width: 80, height: 69 }
[2026-01-04T14:55:27.600+08:00] resRect { left: 194, top: 632, width: 80, height: 70 }
[2026-01-04T14:55:34.696+08:00] resRect { left: 31, top: 327, width: 298, height: 37 }
[2026-01-04T14:55:46.154+08:00] resRect { left: 202, top: 640, width: 53, height: 57 }
[2026-01-04T14:55:52.972+08:00] resRect { left: 129, top: 715, width: 217, height: 46 }
[2026-01-04T14:55:59.774+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T14:58:47.504+08:00] resRect { left: 48, top: 514, width: 262, height: 48 }
[2026-01-04T14:59:01.341+08:00] resRect { left: 93, top: 640, width: 171, height: 54 }
[2026-01-04T15:02:28.664+08:00] resRect { left: 49, top: 514, width: 261, height: 48 }
[2026-01-04T15:02:42.277+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T15:02:49.398+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:02:54.383+08:00] resRect { left: 122, top: 620, width: 112, height: 27 }
[2026-01-04T15:02:59.615+08:00] resRect { left: 273, top: 686, width: 73, height: 27 }
[2026-01-04T15:03:06.444+08:00] resRect { left: 31, top: 327, width: 297, height: 37 }
[2026-01-04T15:03:17.521+08:00] resRect { left: 202, top: 640, width: 51, height: 54 }
[2026-01-04T15:03:24.450+08:00] resRect { left: 129, top: 718, width: 217, height: 43 }
[2026-01-04T15:03:31.260+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:03:38.451+08:00] resRect { left: 202, top: 640, width: 55, height: 54 }
[2026-01-04T15:03:45.453+08:00] resRect { left: 122, top: 714, width: 219, height: 42 }
[2026-01-04T15:03:51.942+08:00] resRect { left: 122, top: 628, width: 112, height: 21 }
[2026-01-04T15:05:07.465+08:00] resRect { left: 47, top: 512, width: 263, height: 50 }
[2026-01-04T15:05:21.314+08:00] resRect { left: 93, top: 640, width: 171, height: 54 }
[2026-01-04T15:05:27.685+08:00] resRect { left: 122, top: 714, width: 216, height: 43 }
[2026-01-04T15:05:33.046+08:00] resRect { left: 122, top: 625, width: 115, height: 30 }
[2026-01-04T15:05:39.928+08:00] resRect { left: 273, top: 686, width: 73, height: 27 }
[2026-01-04T15:05:46.603+08:00] resRect { left: 31, top: 303, width: 297, height: 61 }
[2026-01-04T15:05:58.628+08:00] resRect { left: 204, top: 640, width: 49, height: 54 }
[2026-01-04T15:06:06.065+08:00] resRect { left: 129, top: 715, width: 217, height: 42 }
[2026-01-04T15:06:13.127+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:06:20.499+08:00] resRect { left: 208, top: 540, width: 121, height: 37 }
[2026-01-04T15:06:27.477+08:00] resRect { left: 122, top: 717, width: 221, height: 41 }
[2026-01-04T15:06:34.231+08:00] resRect { left: 122, top: 625, width: 113, height: 28 }
[2026-01-04T15:07:55.458+08:00] resRect { left: 48, top: 514, width: 262, height: 48 }
[2026-01-04T15:08:08.652+08:00] resRect { left: 93, top: 640, width: 171, height: 54 }
[2026-01-04T15:09:59.118+08:00] resRect { left: 49, top: 514, width: 261, height: 48 }
[2026-01-04T15:11:05.583+08:00] resRect { left: 48, top: 514, width: 262, height: 48 }
[2026-01-04T15:11:19.405+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T15:16:06.039+08:00] resRect { left: 47, top: 514, width: 263, height: 48 }
[2026-01-04T15:16:19.739+08:00] resRect { left: 93, top: 640, width: 171, height: 54 }
[2026-01-04T15:20:05.845+08:00] resRect { left: 48, top: 514, width: 262, height: 48 }
[2026-01-04T15:20:20.259+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T15:20:26.771+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:20:31.268+08:00] resRect { left: 122, top: 620, width: 111, height: 27 }
[2026-01-04T15:20:36.263+08:00] resRect { left: 273, top: 687, width: 73, height: 28 }
[2026-01-04T15:20:42.610+08:00] resRect { left: 215, top: 640, width: 27, height: 54 }
[2026-01-04T15:20:49.524+08:00] resRect { left: 31, top: 327, width: 298, height: 40 }
[2026-01-04T15:21:00.811+08:00] resRect { left: 204, top: 643, width: 49, height: 52 }
[2026-01-04T15:21:08.851+08:00] resRect { left: 129, top: 716, width: 217, height: 45 }
[2026-01-04T15:21:16.237+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:21:23.172+08:00] resRect { left: 122, top: 717, width: 219, height: 41 }
[2026-01-04T15:21:29.817+08:00] resRect { left: 31, top: 475, width: 297, height: 35 }
[2026-01-04T15:22:30.191+08:00] resRect { left: 50, top: 514, width: 260, height: 48 }
[2026-01-04T15:22:43.430+08:00] resRect { left: 93, top: 640, width: 171, height: 54 }
[2026-01-04T15:25:41.821+08:00] resRect { left: 48, top: 514, width: 262, height: 48 }
[2026-01-04T15:25:55.688+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T15:26:02.889+08:00] resRect { left: 122, top: 714, width: 219, height: 43 }
[2026-01-04T15:26:08.022+08:00] resRect { left: 122, top: 625, width: 113, height: 29 }
[2026-01-04T15:26:13.186+08:00] resRect { left: 280, top: 688, width: 62, height: 26 }
[2026-01-04T15:26:19.639+08:00] resRect { left: 215, top: 640, width: 29, height: 54 }
[2026-01-04T15:26:26.710+08:00] resRect { left: 31, top: 327, width: 297, height: 37 }
[2026-01-04T15:26:37.757+08:00] resRect { left: 204, top: 640, width: 49, height: 54 }
[2026-01-04T15:26:44.704+08:00] resRect { left: 129, top: 715, width: 217, height: 46 }
[2026-01-04T15:26:53.047+08:00] resRect { left: 37, top: 729, width: 257, height: 24 }
[2026-01-04T15:27:00.541+08:00] resRect { left: 215, top: 643, width: 27, height: 28 }
[2026-01-04T15:27:31.659+08:00] resRect { left: 50, top: 514, width: 259, height: 48 }
[2026-01-04T15:27:45.198+08:00] resRect { left: 90, top: 640, width: 174, height: 54 }
[2026-01-04T15:27:52.019+08:00] resRect { left: 122, top: 716, width: 217, height: 42 }
[2026-01-04T15:27:56.706+08:00] resRect { left: 122, top: 628, width: 112, height: 25 }
[2026-01-04T15:28:02.027+08:00] resRect { left: 273, top: 686, width: 73, height: 27 }
[2026-01-04T15:28:08.840+08:00] resRect { left: 194, top: 633, width: 80, height: 69 }
[2026-01-04T15:28:16.043+08:00] resRect { left: 31, top: 327, width: 297, height: 37 }
[2026-01-04T15:28:27.587+08:00] resRect { left: 202, top: 639, width: 51, height: 55 }
[2026-01-04T15:28:34.768+08:00] resRect { left: 129, top: 715, width: 217, height: 46 }
[2026-01-04T15:28:42.090+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:34:47.253+08:00] resRect { left: 50, top: 514, width: 260, height: 51 }
[2026-01-04T15:35:01.254+08:00] resRect { left: 90, top: 643, width: 173, height: 51 }
[2026-01-04T15:38:17.394+08:00] resRect { left: 48, top: 514, width: 262, height: 48 }
[2026-01-04T15:38:30.850+08:00] resRect { left: 93, top: 640, width: 171, height: 54 }
[2026-01-04T15:38:37.625+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:38:44.834+08:00] resRect { left: 122, top: 625, width: 113, height: 28 }
[2026-01-04T15:38:57.493+08:00] resRect { left: 280, top: 687, width: 63, height: 22 }
[2026-01-04T15:39:24.898+08:00] resRect { left: 202, top: 640, width: 51, height: 54 }
[2026-01-04T15:39:35.771+08:00] resRect { left: 129, top: 715, width: 217, height: 42 }
[2026-01-04T15:49:08.113+08:00] resRect { left: 50, top: 514, width: 260, height: 48 }
[2026-01-04T15:49:48.845+08:00] resRect { left: 49, top: 514, width: 261, height: 48 }
[2026-01-04T15:50:02.343+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T15:50:09.528+08:00] resRect { left: 122, top: 716, width: 219, height: 42 }
[2026-01-04T15:50:16.746+08:00] resRect { left: 122, top: 625, width: 113, height: 28 }
[2026-01-04T15:50:29.202+08:00] resRect { left: 273, top: 687, width: 73, height: 30 }
[2026-01-04T15:50:57.961+08:00] resRect { left: 202, top: 640, width: 51, height: 54 }
[2026-01-04T15:51:08.390+08:00] resRect { left: 129, top: 718, width: 217, height: 42 }
[2026-01-04T15:51:18.862+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T15:51:29.106+08:00] resRect { left: 122, top: 716, width: 221, height: 42 }
[2026-01-04T15:51:39.425+08:00] resRect { left: 122, top: 625, width: 115, height: 24 }
[2026-01-04T15:54:22.790+08:00] resRect { left: 50, top: 516, width: 259, height: 46 }
[2026-01-04T15:54:35.082+08:00] resRect { left: 90, top: 640, width: 174, height: 53 }
[2026-01-04T15:54:40.394+08:00] resRect { left: 125, top: 718, width: 216, height: 39 }
[2026-01-04T15:54:45.754+08:00] resRect { left: 122, top: 625, width: 115, height: 24 }
[2026-01-04T15:56:19.081+08:00] resRect { left: 49, top: 514, width: 261, height: 48 }
[2026-01-04T15:56:31.125+08:00] resRect { left: 90, top: 643, width: 173, height: 51 }
[2026-01-04T15:56:36.680+08:00] resRect { left: 122, top: 716, width: 219, height: 42 }
[2026-01-04T15:56:42.609+08:00] resRect { left: 122, top: 620, width: 112, height: 35 }
[2026-01-04T15:56:54.239+08:00] resRect { left: 273, top: 686, width: 73, height: 27 }
[2026-01-04T15:57:04.347+08:00] resRect { left: 31, top: 327, width: 297, height: 37 }
[2026-01-04T15:57:15.445+08:00] resRect { left: 202, top: 640, width: 51, height: 54 }
[2026-01-04T15:57:23.943+08:00] resRect { left: 129, top: 718, width: 219, height: 42 }
[2026-01-04T15:57:31.419+08:00] resRect { left: 122, top: 714, width: 219, height: 42 }
[2026-01-04T15:57:38.922+08:00] resRect { left: 122, top: 716, width: 219, height: 42 }
[2026-01-04T15:57:48.101+08:00] resRect { left: 122, top: 628, width: 113, height: 25 }
[2026-01-04T16:05:43.376+08:00] resRect { left: 107, top: 129, width: 74, height: 25 }
[2026-01-04T16:11:02.842+08:00] resRect { left: 107, top: 129, width: 74, height: 25 }
[2026-01-04T16:11:14.202+08:00] resRect { left: 299, top: 134, width: 37, height: 18 }
[2026-01-04T16:13:02.109+08:00] resRect { left: 147, top: 44, width: 64, height: 20 }
[2026-01-04T16:13:55.123+08:00] resRect { left: 110, top: 120, width: 71, height: 34 }
[2026-01-04T16:15:17.069+08:00] resRect { left: 147, top: 44, width: 64, height: 20 }
[2026-01-04T16:16:01.679+08:00] resRect { left: 107, top: 120, width: 72, height: 23 }
[2026-01-04T16:18:25.693+08:00] resRect { left: 107, top: 129, width: 74, height: 26 }
[2026-01-04T16:18:51.592+08:00] resRect { left: 0, top: 33, width: 49, height: 42 }
[2026-01-04T16:19:37.015+08:00] resRect { left: 107, top: 129, width: 72, height: 22 }
[2026-01-04T16:19:58.809+08:00] resRect { left: 13, top: 44, width: 17, height: 20 }
[2026-01-04T16:20:51.737+08:00] resRect { left: 110, top: 119, width: 69, height: 24 }
[2026-01-04T16:22:23.935+08:00] resRect { left: 110, top: 120, width: 71, height: 34 }
[2026-01-04T16:23:31.852+08:00] resRect { left: 111, top: 122, width: 68, height: 25 }
[2026-01-04T16:26:03.498+08:00] resRect { left: 110, top: 119, width: 71, height: 35 }
[2026-01-04T16:27:08.013+08:00] resRect { left: 107, top: 120, width: 74, height: 33 }
[2026-01-04T16:28:25.264+08:00] resRect { left: 110, top: 119, width: 69, height: 21 }
[2026-01-04T17:21:01.370+08:00] resRect { left: 27, top: 213, width: 67, height: 36 }
[2026-01-04T17:21:06.331+08:00] resRect { left: 16, top: 359, width: 326, height: 36 }
[2026-01-04T17:21:10.964+08:00] resRect { left: 18, top: 319, width: 44, height: 21 }
[2026-01-04T17:22:21.388+08:00] resRect { left: 27, top: 218, width: 63, height: 27 }
[2026-01-04T17:22:26.718+08:00] resRect { left: 107, top: 204, width: 76, height: 35 }
[2026-01-04T17:22:33.692+08:00] resRect { left: 27, top: 210, width: 63, height: 39 }
[2026-01-04T17:24:38.241+08:00] resRect { left: 27, top: 213, width: 65, height: 36 }
[2026-01-04T17:25:48.354+08:00] resRect { left: 27, top: 210, width: 63, height: 38 }
[2026-01-04T17:25:54.543+08:00] resRect { left: 18, top: 361, width: 314, height: 27 }
[2026-01-04T17:25:59.494+08:00] resRect { left: 18, top: 321, width: 323, height: 28 }
[2026-01-04T17:29:49.341+08:00] resRect { left: 27, top: 213, width: 65, height: 36 }
[2026-01-04T17:29:54.364+08:00] resRect { left: 107, top: 204, width: 76, height: 35 }
[2026-01-04T17:29:59.484+08:00] resRect { left: 27, top: 211, width: 65, height: 38 }
[2026-01-04T17:30:26.491+08:00] resRect { left: 27, top: 213, width: 65, height: 36 }
[2026-01-04T17:30:31.392+08:00] resRect { left: 104, top: 204, width: 79, height: 34 }
[2026-01-04T17:30:36.883+08:00] resRect { left: 34, top: 218, width: 53, height: 29 }
[2026-01-04T17:44:03.871+08:00] resRect { left: 215, top: 725, width: 23, height: 19 }
[2026-01-04T17:44:13.343+08:00] resRect { left: 299, top: 42, width: 34, height: 24 }
[2026-01-04T17:53:52.484+08:00] resRect { left: 89, top: 718, width: 91, height: 61 }
[2026-01-04T17:54:07.767+08:00] resRect { left: 89, top: 725, width: 90, height: 54 }
[2026-01-04T17:54:17.039+08:00] resRect { left: 266, top: 42, width: 30, height: 24 }
[2026-01-04T17:54:28.103+08:00] resRect { left: 306, top: 44, width: 28, height: 19 }
[2026-01-04T17:55:04.871+08:00] resRect { left: 50, top: 514, width: 260, height: 48 }
[2026-01-04T17:55:17.731+08:00] resRect { left: 93, top: 643, width: 170, height: 51 }
[2026-01-04T17:55:22.995+08:00] resRect { left: 122, top: 714, width: 219, height: 44 }
[2026-01-04T17:55:28.412+08:00] resRect { left: 122, top: 625, width: 115, height: 30 }
[2026-01-04T17:55:40.084+08:00] resRect { left: 273, top: 687, width: 73, height: 26 }
[2026-01-04T17:55:49.838+08:00] resRect { left: 27, top: 327, width: 305, height: 38 }
[2026-01-04T17:56:00.710+08:00] resRect { left: 202, top: 640, width: 51, height: 54 }
[2026-01-04T17:56:08.272+08:00] resRect { left: 129, top: 715, width: 217, height: 46 }
[2026-01-04T17:56:16.713+08:00] resRect { left: 122, top: 716, width: 219, height: 42 }
[2026-01-04T17:56:24.249+08:00] resRect { left: 122, top: 716, width: 219, height: 42 }
[2026-01-04T17:56:32.214+08:00] resRect { left: 122, top: 625, width: 113, height: 28 }
